Category,Cleaned_Resume,Classfied_Job_Title
Health and fitness,SKILLS Computer easily operate Operating System like Windows 10 work Ms Office Word Excel PowerPoint easily operate internet Gym Management Software website mobile application Education Details January 2010 Advance Diploma Hotel Management J W Institute Hotel Management Gym management Consultant Gym management Consultant Sculpt Fitness Centre Skill Details Excel Exprience 96 months PowerPoint Exprience 96 months Word Exprience 96 months Gym Management Software Exprience 96 monthsCompany Details company Sculpt Fitness Centre description 2015 Present Sales Fitness Operations company AB Fitness Club description Fitness Sales Administration Facility House keeping company AB Fitness Club description Sales Fitness Operations company Ultimate Fitness Club description company Tripod Fitness Arena description Sales Administration company C K Fitness description Sales Fitness Staff Recruitment KEY ROLES Designing promoting activities meet customer demand generate revenue Advertising promoting club Centre increase usage considering market research Recruiting training supervising staff including managing staff rotas Taking Daily weekly monthly reporting Fitness Manager Sales Team Lead Housekeeping Head Carrying health safety checks equipment site Retaining existing members providing good quality service providing good sales programs Prioritizing target activities user groups especially local authority Centres Customer Relationship Providing training sales staff Deal enquiries complaints emergencies Delivering fitness training coaching sports activities often good way maintaining contact customers Preparing checking budgets generating revenue Cashing keeping stock records supplements Utilizing Group X studio scheduling exciting grouper batches Writing monthly weekly reports preparing cash projections Centre owners Enhancing profitability organizing delivering appropriate range fitness activities programs Keeping statistical financial records Keeping check Maintenance fitness equipment facilities Ensuring compliance health safety legislation Maintaining customer service Fitness Hospitality standards Planning Undertaking administrative tasks Promoting marketing business company Endurance Fitness Club description Fitness Sales Administration Facility House keeping,Health and fitness
Health and fitness,Education Details January 2009 P G Sports science Dr BMN College Home Science January 2008 BSc Food Science Nutrition Dr BMN College Home Science January 2004 HSC Central Railway Jr college Science Commerce January 2002 SSC HISTORY IES Modern English School MSc Nutrition College Home Science nutritionist health promoter 9yrs experience nutritionist health coach Skill Details Company Details company UGC NET description CAREER OBJECTIVE use qualifications nutritionist health promoter contribute well individuals community UGC NET Certificate Lectureship MAR 2013 SKILLS LEARNT Working team environment Working individual Time management ensure customers served sufficiently tasks completed high standard Working pressure busy environment Personal presentation Communication Skills 9 years work experience healthcare startups health clubs enhanced communication skills discussions health fitness professionals clients writing articles designing customized diet plans Confident communicating people levels ensuring needs met Leadership skills Leadership skills developed high school college group leader team work essential also conflict resolution skills developed Oral Skills Volunteering activities leadership roles university requirements involved many public speaking opportunities Communicating general public asking questions giving presentations helped develop public speaking skills Comfortable public speaking roles,Health and fitness
Health and fitness,Education Details May 2014 Diploma Nutrition Education Bengaluru Karnataka IGNOU University June 2004 Bachelor Science Clinical Nutrition Dietetics Bengaluru Karnataka Smt VHD Institute HomeScience Health wellness coach Advance PG diploma Clinical research Clinical data management SAS Skill Details Company Details company GOQii Technologies Ltd description Motivate players e GOQii subscribers make permanent shift healthier lifestyle enhance health nutrition karma Track analyse player lifestyle fitness data captured GOQii band Design custom wellness fitness goals mutually players coach meeting goals Interact GOQii Players daily basis via GOQii App text audio company description VIA Health Marketing Innovations Viamedia health jointly organized National Campaign Maternal Nutrition Evaluation GlaxoSmithKline Consumer Healthcare Conduct Maternal Nutritional Counselling Camps practicing Gynaecologists different hospitals clinics allotted medical representative Conveying Importance every nutrient required time foods contain type nutrients Coordinating Area Branch Manager turn reporting ViaMedia Manager daily reports company LifeKonnect Department description United Health Care India Pvt Ltd LifeKonnect business offers Health Checkups across 800 Cities 3000 Diagnostic Centres leaders business also looks Operations organising supervising medicals customers different Insurance companies whose medical come rule regulation IRDA MNYL Iinsurance BAXA life Insurance METLIFE insurance Canara HSBC insurance proactively monitor deferrals ensure done within stipulated time line Ensuring high level professionalism pro active Customer relationship management resolving queries complaints fair manner within specified time Co ordinating Lifekonnect members different centres turn reporting Team leader company VLCC HealthCare Ltd description Counselling individuals nutrition status providing diet instructions clients impact eating nutrition Create present services clients Handling enquiries Customers Distributors emails letters telephone etc Preparing Payment Bills customers Assisting Slimming Manager conference calls discuss Nutritional care plans Nutrition education Co ordinating sales members turn reporting Sales Manager,Health and fitness
Health and fitness,Education Details January 1992 January 2003 First year Science Mumbai Maharashtra St micheal high Personal fitness trainer level3 personal trainer Skill Details Company Details company Golds gym fitness solution flora hotel description Certification american college sports science golds gym heart saver reps level 3 Responsibilities obtain challenging position commensurate qualification experience field health fitness environment Accomplishments Good Skills Used Fitness,Health and fitness
Health and fitness,Education Details January 2018 Nutrition Exercise Physiology New York NY Teachers College Columbia University January 2016 B Nutrition Dietetics Miami FL Florida International University January 2011 B Sc General Microbiology Pune Maharashtra Abasaheb Garware College Group Fitness Instructor India Group Fitness Instructor India Columbia University Skill Details Company Details company Columbia University description Present Organized high energy weight training cardiovascular indoor cycling classes accommodating participants varying age groups cultural backgrounds fitness levels help achieve fitness goals company Columbia Dental School description Provided detailed nutrition counselling telephonic follow dental patients accompanying metabolic conditions like diabetes hypertension obesity,Health and fitness
Health and fitness,Personal Skills Good verbal written communication skills Ability deal people diplomatically Willingness learn Qualifications Seema Institute Ansalon Body massage scalp Swedish Thai body Foot Reflexology Aromatherapy Completed course 2 months Talwalkars Fitness academy gym aerobics Completed 3 months course fitness training Radio Bhavan Career Super Market Hotel Front Office Management Completed course 3 months Slender Gender Done diploma Spa Management 4 Months Education Details Fitness Trainer cum Team Leader Fitness Trainer cum Team Leader Think Healthy Skill Details Company Details company Think Healthy description Job Responsibilities Perform related duties responsibilities assigned Achieve Fitness Goal Training people work outs Gym Handling customer queries related therapies Refreshers etc company Raymond Gym description Job Responsibilities Perform related duties responsibilities assigned Handling customers queries related therapies company AROMA THAI FOOT SPA description Perform related duties responsibilities assigned Handling customers queries related therapies Refreshers etc Handled queries phone well personally Taking care payment Invoices company GLOBAL 1 GYM description Job Responsibilities Perform related duties responsibilities assigned Handling team entire floor section Achieve Fitness Goal Training People work outs Gym company RUDRAAKSH HEALTH CARE SPA description Job Responsibilities Perform related duties responsibilities assigned Handling team entire floor section Achieve Fitness Goal Training people work outs Gym Handling customer queries related therapies Refreshers etc Handled queries phone well personally Taking care payment Invoices company PLAZA GYM description company HOTEL Windsor description company HOTEL HOLIDAY INN Juhu description Done Promotion Aromathai Foot Spa 6 days World Trade Centre Bombay Exhibition Centre Also done promotion Bandra Kurla Complex Bandra GYM Khana Promoted various products Spa Health Fitness Product Garments Imitation Jewellery Food Beverage etc,Health and fitness
Health and fitness,SKILLS Computer easily operate Operating System like Windows 10 work Ms Office Word Excel PowerPoint easily operate internet Gym Management Software website mobile application Education Details January 2010 Advance Diploma Hotel Management J W Institute Hotel Management Gym management Consultant Gym management Consultant Sculpt Fitness Centre Skill Details Excel Exprience 96 months PowerPoint Exprience 96 months Word Exprience 96 months Gym Management Software Exprience 96 monthsCompany Details company Sculpt Fitness Centre description 2015 Present Sales Fitness Operations company AB Fitness Club description Fitness Sales Administration Facility House keeping company AB Fitness Club description Sales Fitness Operations company Ultimate Fitness Club description company Tripod Fitness Arena description Sales Administration company C K Fitness description Sales Fitness Staff Recruitment KEY ROLES Designing promoting activities meet customer demand generate revenue Advertising promoting club Centre increase usage considering market research Recruiting training supervising staff including managing staff rotas Taking Daily weekly monthly reporting Fitness Manager Sales Team Lead Housekeeping Head Carrying health safety checks equipment site Retaining existing members providing good quality service providing good sales programs Prioritizing target activities user groups especially local authority Centres Customer Relationship Providing training sales staff Deal enquiries complaints emergencies Delivering fitness training coaching sports activities often good way maintaining contact customers Preparing checking budgets generating revenue Cashing keeping stock records supplements Utilizing Group X studio scheduling exciting grouper batches Writing monthly weekly reports preparing cash projections Centre owners Enhancing profitability organizing delivering appropriate range fitness activities programs Keeping statistical financial records Keeping check Maintenance fitness equipment facilities Ensuring compliance health safety legislation Maintaining customer service Fitness Hospitality standards Planning Undertaking administrative tasks Promoting marketing business company Endurance Fitness Club description Fitness Sales Administration Facility House keeping,Health and fitness
Health and fitness,Education Details January 2009 P G Sports science Dr BMN College Home Science January 2008 BSc Food Science Nutrition Dr BMN College Home Science January 2004 HSC Central Railway Jr college Science Commerce January 2002 SSC HISTORY IES Modern English School MSc Nutrition College Home Science nutritionist health promoter 9yrs experience nutritionist health coach Skill Details Company Details company UGC NET description CAREER OBJECTIVE use qualifications nutritionist health promoter contribute well individuals community UGC NET Certificate Lectureship MAR 2013 SKILLS LEARNT Working team environment Working individual Time management ensure customers served sufficiently tasks completed high standard Working pressure busy environment Personal presentation Communication Skills 9 years work experience healthcare startups health clubs enhanced communication skills discussions health fitness professionals clients writing articles designing customized diet plans Confident communicating people levels ensuring needs met Leadership skills Leadership skills developed high school college group leader team work essential also conflict resolution skills developed Oral Skills Volunteering activities leadership roles university requirements involved many public speaking opportunities Communicating general public asking questions giving presentations helped develop public speaking skills Comfortable public speaking roles,Health and fitness
Health and fitness,Education Details May 2014 Diploma Nutrition Education Bengaluru Karnataka IGNOU University June 2004 Bachelor Science Clinical Nutrition Dietetics Bengaluru Karnataka Smt VHD Institute HomeScience Health wellness coach Advance PG diploma Clinical research Clinical data management SAS Skill Details Company Details company GOQii Technologies Ltd description Motivate players e GOQii subscribers make permanent shift healthier lifestyle enhance health nutrition karma Track analyse player lifestyle fitness data captured GOQii band Design custom wellness fitness goals mutually players coach meeting goals Interact GOQii Players daily basis via GOQii App text audio company description VIA Health Marketing Innovations Viamedia health jointly organized National Campaign Maternal Nutrition Evaluation GlaxoSmithKline Consumer Healthcare Conduct Maternal Nutritional Counselling Camps practicing Gynaecologists different hospitals clinics allotted medical representative Conveying Importance every nutrient required time foods contain type nutrients Coordinating Area Branch Manager turn reporting ViaMedia Manager daily reports company LifeKonnect Department description United Health Care India Pvt Ltd LifeKonnect business offers Health Checkups across 800 Cities 3000 Diagnostic Centres leaders business also looks Operations organising supervising medicals customers different Insurance companies whose medical come rule regulation IRDA MNYL Iinsurance BAXA life Insurance METLIFE insurance Canara HSBC insurance proactively monitor deferrals ensure done within stipulated time line Ensuring high level professionalism pro active Customer relationship management resolving queries complaints fair manner within specified time Co ordinating Lifekonnect members different centres turn reporting Team leader company VLCC HealthCare Ltd description Counselling individuals nutrition status providing diet instructions clients impact eating nutrition Create present services clients Handling enquiries Customers Distributors emails letters telephone etc Preparing Payment Bills customers Assisting Slimming Manager conference calls discuss Nutritional care plans Nutrition education Co ordinating sales members turn reporting Sales Manager,Health and fitness
Health and fitness,Education Details January 1992 January 2003 First year Science Mumbai Maharashtra St micheal high Personal fitness trainer level3 personal trainer Skill Details Company Details company Golds gym fitness solution flora hotel description Certification american college sports science golds gym heart saver reps level 3 Responsibilities obtain challenging position commensurate qualification experience field health fitness environment Accomplishments Good Skills Used Fitness,Health and fitness
Health and fitness,Education Details January 2018 Nutrition Exercise Physiology New York NY Teachers College Columbia University January 2016 B Nutrition Dietetics Miami FL Florida International University January 2011 B Sc General Microbiology Pune Maharashtra Abasaheb Garware College Group Fitness Instructor India Group Fitness Instructor India Columbia University Skill Details Company Details company Columbia University description Present Organized high energy weight training cardiovascular indoor cycling classes accommodating participants varying age groups cultural backgrounds fitness levels help achieve fitness goals company Columbia Dental School description Provided detailed nutrition counselling telephonic follow dental patients accompanying metabolic conditions like diabetes hypertension obesity,Health and fitness
Health and fitness,Personal Skills Good verbal written communication skills Ability deal people diplomatically Willingness learn Qualifications Seema Institute Ansalon Body massage scalp Swedish Thai body Foot Reflexology Aromatherapy Completed course 2 months Talwalkars Fitness academy gym aerobics Completed 3 months course fitness training Radio Bhavan Career Super Market Hotel Front Office Management Completed course 3 months Slender Gender Done diploma Spa Management 4 Months Education Details Fitness Trainer cum Team Leader Fitness Trainer cum Team Leader Think Healthy Skill Details Company Details company Think Healthy description Job Responsibilities Perform related duties responsibilities assigned Achieve Fitness Goal Training people work outs Gym Handling customer queries related therapies Refreshers etc company Raymond Gym description Job Responsibilities Perform related duties responsibilities assigned Handling customers queries related therapies company AROMA THAI FOOT SPA description Perform related duties responsibilities assigned Handling customers queries related therapies Refreshers etc Handled queries phone well personally Taking care payment Invoices company GLOBAL 1 GYM description Job Responsibilities Perform related duties responsibilities assigned Handling team entire floor section Achieve Fitness Goal Training People work outs Gym company RUDRAAKSH HEALTH CARE SPA description Job Responsibilities Perform related duties responsibilities assigned Handling team entire floor section Achieve Fitness Goal Training people work outs Gym Handling customer queries related therapies Refreshers etc Handled queries phone well personally Taking care payment Invoices company PLAZA GYM description company HOTEL Windsor description company HOTEL HOLIDAY INN Juhu description Done Promotion Aromathai Foot Spa 6 days World Trade Centre Bombay Exhibition Centre Also done promotion Bandra Kurla Complex Bandra GYM Khana Promoted various products Spa Health Fitness Product Garments Imitation Jewellery Food Beverage etc,Health and fitness
Health and fitness,SKILLS Computer easily operate Operating System like Windows 10 work Ms Office Word Excel PowerPoint easily operate internet Gym Management Software website mobile application Education Details January 2010 Advance Diploma Hotel Management J W Institute Hotel Management Gym management Consultant Gym management Consultant Sculpt Fitness Centre Skill Details Excel Exprience 96 months PowerPoint Exprience 96 months Word Exprience 96 months Gym Management Software Exprience 96 monthsCompany Details company Sculpt Fitness Centre description 2015 Present Sales Fitness Operations company AB Fitness Club description Fitness Sales Administration Facility House keeping company AB Fitness Club description Sales Fitness Operations company Ultimate Fitness Club description company Tripod Fitness Arena description Sales Administration company C K Fitness description Sales Fitness Staff Recruitment KEY ROLES Designing promoting activities meet customer demand generate revenue Advertising promoting club Centre increase usage considering market research Recruiting training supervising staff including managing staff rotas Taking Daily weekly monthly reporting Fitness Manager Sales Team Lead Housekeeping Head Carrying health safety checks equipment site Retaining existing members providing good quality service providing good sales programs Prioritizing target activities user groups especially local authority Centres Customer Relationship Providing training sales staff Deal enquiries complaints emergencies Delivering fitness training coaching sports activities often good way maintaining contact customers Preparing checking budgets generating revenue Cashing keeping stock records supplements Utilizing Group X studio scheduling exciting grouper batches Writing monthly weekly reports preparing cash projections Centre owners Enhancing profitability organizing delivering appropriate range fitness activities programs Keeping statistical financial records Keeping check Maintenance fitness equipment facilities Ensuring compliance health safety legislation Maintaining customer service Fitness Hospitality standards Planning Undertaking administrative tasks Promoting marketing business company Endurance Fitness Club description Fitness Sales Administration Facility House keeping,Health and fitness
Health and fitness,Education Details January 2009 P G Sports science Dr BMN College Home Science January 2008 BSc Food Science Nutrition Dr BMN College Home Science January 2004 HSC Central Railway Jr college Science Commerce January 2002 SSC HISTORY IES Modern English School MSc Nutrition College Home Science nutritionist health promoter 9yrs experience nutritionist health coach Skill Details Company Details company UGC NET description CAREER OBJECTIVE use qualifications nutritionist health promoter contribute well individuals community UGC NET Certificate Lectureship MAR 2013 SKILLS LEARNT Working team environment Working individual Time management ensure customers served sufficiently tasks completed high standard Working pressure busy environment Personal presentation Communication Skills 9 years work experience healthcare startups health clubs enhanced communication skills discussions health fitness professionals clients writing articles designing customized diet plans Confident communicating people levels ensuring needs met Leadership skills Leadership skills developed high school college group leader team work essential also conflict resolution skills developed Oral Skills Volunteering activities leadership roles university requirements involved many public speaking opportunities Communicating general public asking questions giving presentations helped develop public speaking skills Comfortable public speaking roles,Health and fitness
Health and fitness,Education Details May 2014 Diploma Nutrition Education Bengaluru Karnataka IGNOU University June 2004 Bachelor Science Clinical Nutrition Dietetics Bengaluru Karnataka Smt VHD Institute HomeScience Health wellness coach Advance PG diploma Clinical research Clinical data management SAS Skill Details Company Details company GOQii Technologies Ltd description Motivate players e GOQii subscribers make permanent shift healthier lifestyle enhance health nutrition karma Track analyse player lifestyle fitness data captured GOQii band Design custom wellness fitness goals mutually players coach meeting goals Interact GOQii Players daily basis via GOQii App text audio company description VIA Health Marketing Innovations Viamedia health jointly organized National Campaign Maternal Nutrition Evaluation GlaxoSmithKline Consumer Healthcare Conduct Maternal Nutritional Counselling Camps practicing Gynaecologists different hospitals clinics allotted medical representative Conveying Importance every nutrient required time foods contain type nutrients Coordinating Area Branch Manager turn reporting ViaMedia Manager daily reports company LifeKonnect Department description United Health Care India Pvt Ltd LifeKonnect business offers Health Checkups across 800 Cities 3000 Diagnostic Centres leaders business also looks Operations organising supervising medicals customers different Insurance companies whose medical come rule regulation IRDA MNYL Iinsurance BAXA life Insurance METLIFE insurance Canara HSBC insurance proactively monitor deferrals ensure done within stipulated time line Ensuring high level professionalism pro active Customer relationship management resolving queries complaints fair manner within specified time Co ordinating Lifekonnect members different centres turn reporting Team leader company VLCC HealthCare Ltd description Counselling individuals nutrition status providing diet instructions clients impact eating nutrition Create present services clients Handling enquiries Customers Distributors emails letters telephone etc Preparing Payment Bills customers Assisting Slimming Manager conference calls discuss Nutritional care plans Nutrition education Co ordinating sales members turn reporting Sales Manager,Health and fitness
Civil Engineer,Education Details B E Civil Engineering Civil Engineering Chennai Tamil Nadu Anna University QA QC Civil Engineer QA QC Civil Engineer Skill Details Company Details company Ray Engineering Limited description Mumbai India Consultancy Jacobs Engineering India Limits United States Company Client Glaxo Smith Kline GSK Nashik India Position QA QC Civil Engineer Project Summary Glaxo Smith Kline GSK British multinational pharmaceutical Company India USD 150 million Building project GSK Project involving Medicine Manufacturing plant Effluent Treatment plant ETP Effluent Drain line storm water line Duties Responsibilities site inspection shall carried vise official Inspection Test Request ITR submitted Contractor proper channels Develop method statement activity including risk assessment job safety environmental analysis Inspection Test Plan Checklist based specifications project Taking care QA QC documents entire project including certificates calibration test results inspection requests non compliance reports site instruction observations permanent materials delivered QA QC documents Supervision checking assuring construction per final issued construction drawings project specifications Conducting joint inspection consultant client Monitor control status punch list exception lists relevant quality dossiers 3 Page Career Progression March 2016 Still going Company name Gulf Asia Contracting Co LLC Dubai UAE Consultancy Chawla Architectural Consulting Engineers Client Geepas International ltd UAE Project Name 2B G 19 Roof Building Position QA QC Civil Engineer Project Summary Geepas Tower upcoming development UAE entered Guinness World Records along project contractor Gulf Asia Contracting GAC construction arm multi billion dollar business conglomerate RP Group completing largest continuous concrete pour 19 793 cu 42 hours world Dh600 million 163 million mid rise residential tower come Al Barsha Dubai owned Western International Group Geepas Duties Responsibilities Organize implement conduct manage QA QC Programs per Company Quality Policy Coordinate document controls technical submittals drawings etc Project Team ensure QA QC validation done ensure issue amendments recall controlled documents Coordinate inspections monitor required tests record inspections tests made pas Contract Plan Contract Specifications Liaise Client representatives conduct day day quality related project activities Coordinate Project Manager regarding work performance hold authority stop work area discrepancies remain uncorrected cancel stop work order upon satisfactory correction noted deficiencies Provide technical support Project Manager guidance site staff submission materials approval request inspection shop drawings built drawings manual Assist QA QC Manager conducting internal quality audits Ensure Non Conformance Report NCR raised activities deviated Contract Specifications normal construction industry practices 4 Page Coordinate project staff compile maintain pertinent records inspection testing end contract pertinent records retention completion project Attend Monthly Project Review Meetings PRM alert project team potential problems company Ray Engineering Limited description Mumbai India Consultancy Toyo Engineering India Limits Japan Company Client Petronet LNG Limits Dahej Gujarat India Position QA QC Civil Engineer Project Summary Petronet LNG Liquefied Natural Gas ltd India biggest gas importer Plant hike Dahej importer terminal capacity 17 5 million tons Petronet LNG ltd set first LNG terminal India Capacity 10 million metric tons per year USD 400 million Petronet project Indian Govt Project Involving Air heater Pipe rack Substation Pump House Control room Duties Responsibilities Taking care QA QC documents entire project including certificates calibration test results inspection requests non compliance reports site instruction observations permanent materials delivered QA QC documents Responsible closure Non conformance Site Instruction Management System Maintain standards safety comply Company Health Safety Environment requirements 2 Page Perform daily inspection test scope character necessary achieve quality construction required drawings specifications works contract performed site Cary inspection checking quality related procedures site ensures activity site per approved method statement inspection test plan Coordinate consultant representative Site charge inspection meeting quality problems including closure Non Compliance Report company High View Builders Kerala India description Project Name G 8 Floor Building High View Builders playing major role implementing new lifestyle Kerala inception High View Builders strictly follows aspects like time delivery quality trust turned brand construction project involved construction villas G 8 Floor flats 1 Page Duties Responsibilities ensure understanding application responsibilities regard company environment Health Safety Security quality standard Ensuring required materials PPE available carry job smoothly safely advance proactively involved supporting project engineer throughout duration project maintain accurately detailed daily site reports site conditions progress resources available undertake activities throughout phase project Coordinating sub contractors suppliers site Co coordinating employees timely completion work site Deploying workers site per schedule maintain labor cards Conduct weekly meeting project engineer discuss work progress,Civil Engineer
Civil Engineer,Education Details January 2005 C Baramati Maharashtra E Highschool B E Civil Engineering Pune Maharashtra Singhad Institute Technology Science civil site engineer Civil engineer Skill Details Site Engineer Exprience 60 monthsCompany Details company Vasundhara nirmiti properties description Civil engineer company shri balaji housing company description Execution civil work company Ganesh construction description Site engineer,Civil Engineer
Civil Engineer,SKILLS 1 Autocad 2 Pro v 3 Catia 4 word excel 5 Photoshop INDUSTRIAL EXPOSURE Industrial Visit Larsen Tubro L 3 months industrial training Inplant Training Ashoka Buildcon Training infrastructure setup maintenance Education Details January 2017 Masters structure Nashik Maharashtra Universal University Nashik Civil Engineer Civil Engineer Skill Details Autocad Exprience 1 months Catia Exprience 6 months maintenance Exprience 48 months photoshop Exprience 1 months training Exprience 6 monthsCompany Details company Color Sky Decor LLC Dubai description Role Civil Engineer company Girija Construction Devolopers description Role Civil Engineer company Showrooms Villa Hotels description 1 Exterior Interior buildings villa etc 2 Construction new building villa 3 Preparing bill quantities scheduling etc company Showrooms Villa Hotels description Maintenance Interior outfit works apartments Showrooms Villa Hotels etc Description 1 Analyze photographs drawings maps inform direction projects well overall budget constraints 2 Ensure project feasibility continual evaluation structural integrity design practicality 3 Create schedule project completion 3 Perform adjust quantity calculations practical budgetary purposes 4 Communicate team members well customers vendors ensure maximum cohesion fluidity projects 5 Forecast design construction time frames 6 Inspect project sites ensure meet relevant codes progressing properly company Sonia Buildcon description Role Civil Engineer company description 8 day day management site including supervising monitoring site labour force work subcontractors Duration 2015 2016 Role Civil Engineer Construction renovation interior designing buildings malls commercial complex Villas etc Description 1 Undertaking technical feasibility studies including site investigations 2 Using range computer software developing detailed designs 3 Undertaking complex calculations 4 Liaising clients variety professionals including architects subcontractors 5 Compiling job specs supervising tendering procedures 6 Resolving design development problems 7 Managing budgets project resources 8 Scheduling material equipment purchases deliveries 9 Making sure project complies legal requirements especially health safety 10 Assessing sustainability environmental impact projects 11 Ensuring projects run smoothly structures completed within budget time company Grandeurs Realetors India description Role Civil Site Engineer company description Description Responsibility 1 Evaluated overall cost materails labours subcontractors tools 2 Regulated subcontractor work schedule equipement delivery 3 Provided required documents owners subcontractors 4 Cheack regular basis project progrees devolopment 5 act main technical adviser construction site subcontractors craftspeople operatives 6 ensure materials used work performed accordance specifications 7 liaise consultants subcontractors supervisors planners quantity surveyors general workforce involved project Responsibility,Civil Engineer
Civil Engineer,Computer Skills Holder valid KSA license Basic Computer MS Office Autocad 2006Education Details January 2005 Diploma Bengaluru Karnataka Oxford polytechnic Banglore Civil Engineer Civil Engineer Utility powertech Ltd Skill Details Company Details company Utility powertech Ltd description 1 Project Name Nabinagar thermal power Project Aurangabad Bihar Client NTPC BRBCL Position Civil Engineer company DAMMAM KSA description October 2008 June 2011 AL NAFJAN AL ABAD CO DAMMAM KSA Position Civil Engineer Project Undertaken 1 Project Name STC QATIF L project 2065864 Client Department civil aviation Main Contractor Al Nafjan Al Abad co Consultant Arif Kinfolk 2 Project Name King Fahad International Airport Client Department civil aviation Main Contractor Al Nafjan Al Abad co Consultant Dar Al Hadassah Project Description DPF Eleven Buildings building 1 building 11 buildings typical three type type 1 type 2 type 3 Basically building senior staff Saudi Arabian police force army accommodation Saudi Arabia Job Responsibility Planning projects study drawings contract specifications Preparation material submittals follow consultant approvals Planning site installation activities mobilization man power material site start projects leading team supervisors foremen workers Monitoring supervising execution equipment installation site guide work force complete project targeted time Co ordination clients consultants contractors Preparation Shop drawings subsequently Built Drawings Preparation RFI Billing variation claims timely order realizing approval materials technical submittals Attending site coordination meetings dealing clients contractors Preparing work progress execution projects preparation weekly monthly progress reports prepare progressive material take quantity Ducting Chilled Water Piping Fittings Insulation etc workshop drawing required according approved work program prepare complete material take workshop drawings procurement company N Padke description urban project MMRDA Andheri E Mumbai company PBA Infrastructure Ltd description Project Undertaken 1 Project Name 8 leaning tipu sultan chok santnamdev chok Client Mumbai urban project MMRDA Andheri Mumbai company Govt ofJ K description Jammu Client Govt ofJ K Period 7 Dec 2006 20 March 2007 Job Profile Obtaining approval Material Drawing submittal Consultant main contractor Material takeoff required project according workshop drawing Making request purchase department procurement material according project plan Coordination Electrical Plumbing Civil contractor various site requirements Arrange inspection installed work completion project Estimating company civil aviation description company National highway authority India description 1 Project Name Client National highway authority India Paintha chock paripora Sri Nagar Govt ofJ K,Civil Engineer
Civil Engineer,COMPUTER KNOWLEDGE Drafting tools AutoCAD Packages MS Office Applications Operating systems Windows 9x 2000 XP Vista DETAILEXPERIENCES Experience India 1 Working Experience ALIA CONSTRUCTION NALLASOPARA WEST Mumbai since JUNE 2014 MAY 2015 Civil Engineer 1 years Project handle Project title YASHWANT ORICHIDS Position Site Engineer Location Nallasopara W Mumbai Maharashtra 400097 IndiaEducation Details C Rajasthan board excellence polytechnic college CIVIL ENGINEER CIVIL ENGINEER Site Encharge Skill Details AutoCAD Exprience 9 months Civil Engineer Exprience 42 months Drafting Exprience 9 months Engineer Exprience 42 months MS Office Exprience 9 monthsCompany Details company Site Encharge description Location Andheri E Marol Bus Depot near Maruti High School MIDC Mumbai Maharashtra 400093 India Experience UAE 1 Currently Working NOVA ENGINEERING WORKS Since MAY 2018 TILL DATE CIVIL ENGINEER Location Flat 301 B Al Maha Building University City Road Muweilah Commercial Near Alfalah Round SHARJAH Job Responsibilities Achieving Construction Activities like Excavation Foundation PCC Waterproofing RCC Shuttering steel fixing casting concrete masonry brick works plastering Tile fixing Etc completion Independently following Design engineers Architecture Structural Updated drawing minor changes per site requirement needed Inspection casting Columns Slabs Etc Looking construction activities making requisition facilitating arrangement Procurement construction materials Executions civil interior exterior ground finish works Site Supervision Job Responsibilities Scheduling work Preparing Verification Sub Contractors Suppliers bills Working Quantities Verify Quantities Client Engineer Computer Skills Drafting tools AutoCAD Packages MS Office Applications Operating systems Windows 9x 2000 XP Vista Personal Strength Excellent communication skills Hardworking Sincerity Honesty Individual team working Capability Knowledge 5M Minutes Manpower Material Machine Management Manage development program strategies Thank viewing resume company Kherwadi Police Station description Mumbai Maharashtra 400051 India 3 Working Experience OM CONSTRUCTION Since JANUARY 2017 APRIL 2018 Civil Engineer 1 4 Years Project handle Project title 9 RADHA Position Senior Engineer Location Dadar E Hindu Colony Road 2 Mumbai Maharashtra 400014 Project title LODHA ETERNIS company EXPERT CONSTRUCTION description Project handle Project title ESTADO,Civil Engineer
Civil Engineer,PERSONAL SKILLS Passionate towards learning new skills Hardworking sense responsibility COMPUTER SKILL AUTOCAD 2D 3D CIVIL 3DEducation Details January 2014 Civil Engineering Chandrapur Maharashtra Nagpur University January 2010 Diploma Civil Engineering Mumbai Maharashtra Bajaj Polytechnic January 2007 SSC Industrial Waste Water Nagpur Maharashtra Hindi City High School University Board Site Engineer Civil Skill Details AUTOCAD Exprience 6 monthsCompany Details company Talreja construction description diploma degree Holder civil engineering Branch applying post civil engineer Hoping positive response Thanks Regards Apeksha Naharkar,Civil Engineer
